Image ID,Model,Class,Correctly detect,Number of objects detected,Width,Height,Object width,Object height,Object to Image percentage
6410065163_fef2877544_z.jpg,aggregated,car,1,2,640,444,591.0744323730469,314.10765075683594,0.6533678257852198
6410065163_fef2877544_z.jpg,yolov5s,car,1,1,640,444,591.0744323730469,314.10765075683594,0.6533678257852198
6410065163_fef2877544_z.jpg,yolov8n,car,0,1,640,444,0,0,0
10915137264_e8c23d54b4_z.jpg,aggregated,person,1,12,428,639,291.0,470.0,0.500087753937958
10915137264_e8c23d54b4_z.jpg,yolov5s,person,1,5,428,639,289.3216781616211,497.9725799560547,0.5267951622400574
10915137264_e8c23d54b4_z.jpg,yolov8n,person,1,9,428,639,291.0,470.0,0.500087753937958
105398161_799ded9b2a_z.jpg,aggregated,dog,1,2,480,640,414.0,484.0,0.652265625
105398161_799ded9b2a_z.jpg,yolov5s,dog,1,1,480,640,396.3473358154297,527.9132385253906,0.6811100443725067
105398161_799ded9b2a_z.jpg,yolov8n,dog,1,1,480,640,414.0,484.0,0.652265625
3195432512_d0a96b2967_z.jpg,aggregated,person,1,1,480,640,470.0,634.0,0.9699869791666667
3195432512_d0a96b2967_z.jpg,yolov8n,person,1,1,480,640,470.0,634.0,0.9699869791666667
300422857_eb3a885357_z.jpg,aggregated,person,0,2,632,640,0,0,0
300422857_eb3a885357_z.jpg,yolov5s,person,1,1,632,640,541.8077697753906,623.7333679199219,0.8355013474267852
300422857_eb3a885357_z.jpg,yolov8n,person,0,2,632,640,0,0,0
84410494_ab268290cf_z.jpg,aggregated,dog,1,2,640,480,428.0,480.0,0.66875
84410494_ab268290cf_z.jpg,yolov5s,dog,1,1,640,480,324.59161376953125,474.7804260253906,0.5016593250968981
84410494_ab268290cf_z.jpg,yolov8n,dog,1,1,640,480,428.0,480.0,0.66875
3290610375_c742148226_z.jpg,aggregated,dog,1,3,639,428,381.0,356.0,0.4959413803694441
3290610375_c742148226_z.jpg,yolov5s,dog,1,1,639,428,392.2189464569092,344.78255462646484,0.49445779157091896
3290610375_c742148226_z.jpg,yolov8n,dog,1,2,639,428,381.0,356.0,0.4959413803694441
4479906928_4ab0604d1c_z.jpg,aggregated,person,1,3,480,640,462.0,638.0,0.9594921875
4479906928_4ab0604d1c_z.jpg,yolov5s,person,1,1,480,640,453.2384338378906,624.8473815917969,0.9218907832694427
4479906928_4ab0604d1c_z.jpg,yolov8n,person,1,2,480,640,462.0,638.0,0.9594921875
11484364375_4180af41fc_z.jpg,aggregated,bicycle,1,2,640,427,578.0,363.0,0.7677620023419204
11484364375_4180af41fc_z.jpg,yolov5s,bicycle,0,1,640,427,0,0,0
11484364375_4180af41fc_z.jpg,yolov8n,bicycle,1,1,640,427,578.0,363.0,0.7677620023419204
7742706992_27215ef7f8_z.jpg,aggregated,person,1,6,428,640,29.0,177.0,0.01873904789719626
7742706992_27215ef7f8_z.jpg,yolov5s,person,1,3,428,640,86.06834030151367,128.718017578125,0.04044445874653286
7742706992_27215ef7f8_z.jpg,yolov8n,person,1,5,428,640,91.0,132.0,0.043852219626168226
4226351112_a6f67d031e_z.jpg,aggregated,cat,1,2,640,480,383.0,466.0,0.5809830729166666
4226351112_a6f67d031e_z.jpg,yolov5s,cat,0,1,640,480,0,0,0
4226351112_a6f67d031e_z.jpg,yolov8n,cat,1,1,640,480,383.0,466.0,0.5809830729166666
5753318048_1cde42cb1f_z.jpg,aggregated,dog,1,2,640,512,523.9891967773438,507.7391052246094,0.8119195737276925
5753318048_1cde42cb1f_z.jpg,yolov5s,dog,1,1,640,512,523.9891967773438,507.7391052246094,0.8119195737276925
5753318048_1cde42cb1f_z.jpg,yolov8n,dog,0,1,640,512,0,0,0
1511658057_17b7bac11a_z.jpg,aggregated,bicycle,1,23,640,398,191.0,188.0,0.14097047738693466
1511658057_17b7bac11a_z.jpg,yolov5s,bicycle,0,12,640,398,0,0,0
1511658057_17b7bac11a_z.jpg,yolov8n,bicycle,1,16,640,398,191.0,188.0,0.14097047738693466
5943858783_a2cc450fb3_z.jpg,aggregated,person,1,6,639,421,159.0,365.0,0.2157282571119512
5943858783_a2cc450fb3_z.jpg,yolov5s,person,1,4,639,421,142.6611977815628,373.7119483947754,0.19818003257494915
5943858783_a2cc450fb3_z.jpg,yolov8n,person,1,5,639,421,157.0,382.0,0.22293592645872595
2718097307_1fb900f17a_z.jpg,aggregated,cat,1,2,640,427,388.0,218.0,0.30951405152224826
2718097307_1fb900f17a_z.jpg,yolov5s,cat,1,1,640,427,404.9881286621094,213.09497833251953,0.3157967524230819
2718097307_1fb900f17a_z.jpg,yolov8n,cat,1,1,640,427,388.0,218.0,0.30951405152224826
2136213674_4e484d88e3_z.jpg,aggregated,bicycle,1,8,480,640,344.0,289.0,0.32361979166666666
2136213674_4e484d88e3_z.jpg,yolov5s,bicycle,1,4,480,640,319.630615234375,385.49993896484375,0.40109890190152026
2136213674_4e484d88e3_z.jpg,yolov8n,bicycle,1,5,480,640,136.0,101.0,0.04471354166666667
5402229494_570e48f7f9_z.jpg,aggregated,bicycle,1,4,640,427,604.0,403.0,0.8907055035128806
5402229494_570e48f7f9_z.jpg,yolov5s,bicycle,0,2,640,427,0,0,0
5402229494_570e48f7f9_z.jpg,yolov8n,bicycle,1,2,640,427,604.0,403.0,0.8907055035128806
3372528428_1fdbd7e39c_z.jpg,aggregated,cat,1,2,480,640,480.0,632.0,0.9875
3372528428_1fdbd7e39c_z.jpg,yolov5s,cat,1,1,480,640,480.0,611.5608520507812,0.9555638313293457
3372528428_1fdbd7e39c_z.jpg,yolov8n,cat,1,1,480,640,480.0,632.0,0.9875
6771874127_f8f380b3cb_z.jpg,aggregated,bicycle,0,3,640,425,0,0,0
6771874127_f8f380b3cb_z.jpg,yolov5s,bicycle,0,1,640,425,0,0,0
6771874127_f8f380b3cb_z.jpg,yolov8n,bicycle,0,2,640,425,0,0,0
1134141407_0254c76c4d_z.jpg,aggregated,dog,1,2,640,384,433.0,384.0,0.6765625
1134141407_0254c76c4d_z.jpg,yolov5s,dog,1,1,640,384,438.3588409423828,366.82672119140625,0.6543039401373676
1134141407_0254c76c4d_z.jpg,yolov8n,dog,1,1,640,384,433.0,384.0,0.6765625
15083791924_c7195faca3_z.jpg,aggregated,person,1,1,640,428,403.55555725097656,407.2275848388672,0.5999523763420648
15083791924_c7195faca3_z.jpg,yolov5s,person,1,1,640,428,403.55555725097656,407.2275848388672,0.5999523763420648
15083791924_c7195faca3_z.jpg,yolov8n,person,1,1,640,428,405.0,424.0,0.6268983644859814
15584457029_80b75274db_z.jpg,aggregated,cat,1,1,640,427,229.0,300.0,0.25139051522248246
15584457029_80b75274db_z.jpg,yolov5s,cat,0,1,640,427,0,0,0
15584457029_80b75274db_z.jpg,yolov8n,cat,1,1,640,427,229.0,300.0,0.25139051522248246
5599702283_8562638984_z.jpg,aggregated,bicycle,1,8,640,427,542.0,388.0,0.7695257611241217
5599702283_8562638984_z.jpg,yolov5s,bicycle,1,4,640,427,281.65716552734375,361.95896911621094,0.37305451287496827
5599702283_8562638984_z.jpg,yolov8n,bicycle,1,5,640,427,542.0,388.0,0.7695257611241217
2768961204_712996d2bd_z.jpg,aggregated,person,1,3,355,639,212.69932556152344,484.69248962402344,0.4544678773954263
2768961204_712996d2bd_z.jpg,yolov5s,person,1,2,355,639,212.69932556152344,484.69248962402344,0.4544678773954263
2768961204_712996d2bd_z.jpg,yolov8n,person,1,2,355,639,214.0,489.0,0.4613105865238379
51712355_49c2e95899_z.jpg,aggregated,bicycle,1,5,640,427,194.0,88.0,0.06247072599531616
51712355_49c2e95899_z.jpg,yolov5s,bicycle,0,3,640,427,0,0,0
51712355_49c2e95899_z.jpg,yolov8n,bicycle,1,3,640,427,194.0,88.0,0.06247072599531616
3582713912_3d9ac5ecc9_z.jpg,aggregated,cat,1,3,640,480,627.0,478.0,0.97560546875
3582713912_3d9ac5ecc9_z.jpg,yolov5s,cat,1,1,640,480,370.08473205566406,293.82391357421875,0.35397052189668404
3582713912_3d9ac5ecc9_z.jpg,yolov8n,cat,1,2,640,480,627.0,478.0,0.97560546875
9159634981_ea2947ff02_z.jpg,aggregated,dog,1,2,480,640,204.0,172.0,0.11421875
9159634981_ea2947ff02_z.jpg,yolov8n,dog,1,2,480,640,204.0,172.0,0.11421875
3666190087_ca2fb0d709_z.jpg,aggregated,bicycle,1,2,640,480,513.0,358.0,0.59783203125
3666190087_ca2fb0d709_z.jpg,yolov5s,bicycle,1,1,640,480,531.7044982910156,361.741943359375,0.6261061800283642
3666190087_ca2fb0d709_z.jpg,yolov8n,bicycle,1,1,640,480,513.0,358.0,0.59783203125
3290610375_c742148226_z.jpg,aggregated,dog,1,3,639,428,381.0,356.0,0.4959413803694441
3290610375_c742148226_z.jpg,yolov5s,dog,1,1,639,428,392.2189464569092,344.78255462646484,0.49445779157091896
3290610375_c742148226_z.jpg,yolov8n,dog,1,2,639,428,381.0,356.0,0.4959413803694441
2136213674_4e484d88e3_z.jpg,aggregated,bicycle,1,8,480,640,344.0,289.0,0.32361979166666666
2136213674_4e484d88e3_z.jpg,yolov5s,bicycle,1,4,480,640,319.630615234375,385.49993896484375,0.40109890190152026
2136213674_4e484d88e3_z.jpg,yolov8n,bicycle,1,5,480,640,136.0,101.0,0.04471354166666667
3360078465_de3ceaa137_z.jpg,aggregated,cat,1,3,426,640,392.0,602.0,0.8655516431924882
3360078465_de3ceaa137_z.jpg,yolov5s,cat,0,1,426,640,0,0,0
3360078465_de3ceaa137_z.jpg,yolov8n,cat,1,2,426,640,392.0,602.0,0.8655516431924882
9132297449_f27a6b1a45_z.jpg,aggregated,dog,1,2,612,612,376.0,545.0,0.547118629586911
9132297449_f27a6b1a45_z.jpg,yolov5s,dog,1,1,612,612,399.3690490722656,562.4610977172852,0.5997414288721614
9132297449_f27a6b1a45_z.jpg,yolov8n,dog,1,1,612,612,376.0,545.0,0.547118629586911
9057859369_5a432fdfe1_z.jpg,aggregated,car,1,6,640,427,514.0,310.0,0.5830649882903981
9057859369_5a432fdfe1_z.jpg,yolov5s,car,1,3,640,427,570.2588195800781,336.01954650878906,0.7011786810155709
9057859369_5a432fdfe1_z.jpg,yolov8n,car,1,5,640,427,173.0,153.0,0.0968567037470726
6168484879_e6b9644722_z.jpg,aggregated,car,1,2,640,427,545.0,259.0,0.5165215163934426
6168484879_e6b9644722_z.jpg,yolov5s,car,1,1,640,427,564.5303649902344,257.3083190917969,0.5315367362848207
6168484879_e6b9644722_z.jpg,yolov8n,car,1,1,640,427,545.0,259.0,0.5165215163934426
8634899263_5ce2555806_z.jpg,aggregated,car,1,11,640,425,500.0,292.0,0.5367647058823529
8634899263_5ce2555806_z.jpg,yolov5s,car,1,7,640,425,497.7752227783203,302.767822265625,0.5540820594793322
8634899263_5ce2555806_z.jpg,yolov8n,car,1,11,640,425,500.0,292.0,0.5367647058823529
15333662010_2f428f7e2f_z.jpg,aggregated,bicycle,1,12,640,480,192.0,173.0,0.108125
15333662010_2f428f7e2f_z.jpg,yolov5s,bicycle,1,7,640,480,87.659423828125,88.03311157226562,0.02512022082754508
15333662010_2f428f7e2f_z.jpg,yolov8n,bicycle,1,8,640,480,192.0,173.0,0.108125
6141562070_11880edf2e_z.jpg,aggregated,bicycle,0,6,639,425,0,0,0
6141562070_11880edf2e_z.jpg,yolov5s,bicycle,0,2,639,425,0,0,0
6141562070_11880edf2e_z.jpg,yolov8n,bicycle,0,5,639,425,0,0,0
2296897953_08627d83a0_z.jpg,aggregated,dog,1,3,480,640,442.0668029785156,640.0,0.9209725062052408
2296897953_08627d83a0_z.jpg,yolov5s,dog,1,2,480,640,442.0668029785156,640.0,0.9209725062052408
2296897953_08627d83a0_z.jpg,yolov8n,dog,1,2,480,640,433.0,635.0,0.8950358072916667
20264405486_14055e8288_z.jpg,aggregated,cat,1,2,640,480,485.0,389.0,0.6141438802083333
20264405486_14055e8288_z.jpg,yolov5s,cat,1,1,640,480,550.1997375488281,360.26368713378906,0.645237584991484
20264405486_14055e8288_z.jpg,yolov8n,cat,1,1,640,480,485.0,389.0,0.6141438802083333
809525484_e2e6f137aa_z.jpg,aggregated,dog,1,3,640,480,378.0,256.0,0.315
809525484_e2e6f137aa_z.jpg,yolov5s,dog,1,1,640,480,475.4486389160156,279.37513732910156,0.43238453382192804
809525484_e2e6f137aa_z.jpg,yolov8n,dog,1,2,640,480,378.0,256.0,0.315
8960442702_6c931904f0_z.jpg,aggregated,person,1,5,640,427,229.0,421.0,0.3527846896955503
8960442702_6c931904f0_z.jpg,yolov5s,person,1,3,640,427,210.8294677734375,424.4449462890625,0.32744987604379505
8960442702_6c931904f0_z.jpg,yolov8n,person,1,2,640,427,229.0,421.0,0.3527846896955503
14265143426_0770389597_z.jpg,aggregated,bicycle,0,5,640,407,0,0,0
14265143426_0770389597_z.jpg,yolov5s,bicycle,0,2,640,407,0,0,0
14265143426_0770389597_z.jpg,yolov8n,bicycle,0,3,640,407,0,0,0
3029397040_d35cf11083_z.jpg,aggregated,cat,1,2,639,428,639.0,378.0,0.883177570093458
3029397040_d35cf11083_z.jpg,yolov5s,cat,1,1,639,428,533.2350339889526,336.08642196655273,0.6552771365910529
3029397040_d35cf11083_z.jpg,yolov8n,cat,1,1,639,428,639.0,378.0,0.883177570093458
14351072751_334621d203_z.jpg,aggregated,dog,0,4,640,480,0,0,0
14351072751_334621d203_z.jpg,yolov5s,dog,0,3,640,480,0,0,0
14351072751_334621d203_z.jpg,yolov8n,dog,0,2,640,480,0,0,0
5827517048_a890acd7e6_z.jpg,aggregated,dog,0,5,640,424,0,0,0
5827517048_a890acd7e6_z.jpg,yolov5s,dog,0,3,640,424,0,0,0
5827517048_a890acd7e6_z.jpg,yolov8n,dog,0,4,640,424,0,0,0
6168484879_e6b9644722_z.jpg,aggregated,car,1,2,640,427,545.0,259.0,0.5165215163934426
6168484879_e6b9644722_z.jpg,yolov5s,car,1,1,640,427,564.5303649902344,257.3083190917969,0.5315367362848207
6168484879_e6b9644722_z.jpg,yolov8n,car,1,1,640,427,545.0,259.0,0.5165215163934426
36110689_9cbbccb36a_z.jpg,aggregated,dog,0,1,640,496,0,0,0
36110689_9cbbccb36a_z.jpg,yolov5s,dog,1,1,640,496,587.6173400878906,470.96307373046875,0.8718059118734727
36110689_9cbbccb36a_z.jpg,yolov8n,dog,0,1,640,496,0,0,0
5340010485_edeaa88c83_z.jpg,aggregated,car,1,3,639,480,26.769672393798828,49.95587921142578,0.004360010826271693
5340010485_edeaa88c83_z.jpg,yolov5s,car,1,3,639,480,26.769672393798828,49.95587921142578,0.004360010826271693
5340010485_edeaa88c83_z.jpg,yolov8n,car,1,3,639,480,28.0,49.0,0.004473135106937924
3844809782_aa1ce17781_z.jpg,aggregated,cat,1,4,640,480,397.0,465.0,0.600927734375
3844809782_aa1ce17781_z.jpg,yolov5s,cat,1,2,640,480,592.5466003417969,474.8127746582031,0.9158486179120245
3844809782_aa1ce17781_z.jpg,yolov8n,cat,1,2,640,480,397.0,465.0,0.600927734375
6076857457_7a06e6ab35_z.jpg,aggregated,bicycle,1,7,640,478,84.0,131.0,0.035970188284518825
6076857457_7a06e6ab35_z.jpg,yolov5s,bicycle,1,2,640,478,397.550537109375,390.6965637207031,0.5077197592637052
6076857457_7a06e6ab35_z.jpg,yolov8n,bicycle,1,5,640,478,84.0,131.0,0.035970188284518825
6459633873_5effb4b6e5_z.jpg,aggregated,bicycle,1,1,640,426,441.0,306.0,0.49496038732394365
6459633873_5effb4b6e5_z.jpg,yolov5s,bicycle,1,1,640,426,447.7796630859375,293.91046142578125,0.4827139355731689
6459633873_5effb4b6e5_z.jpg,yolov8n,bicycle,1,1,640,426,441.0,306.0,0.49496038732394365
3607850542_a3577913d7_z.jpg,aggregated,cat,1,1,640,480,635.0,478.0,0.9880533854166667
3607850542_a3577913d7_z.jpg,yolov8n,cat,1,1,640,480,635.0,478.0,0.9880533854166667
17554656478_22dea58ed2_z.jpg,aggregated,car,1,2,640,419,483.18235778808594,258.40428161621094,0.4656040798547783
17554656478_22dea58ed2_z.jpg,yolov5s,car,1,1,640,419,483.18235778808594,258.40428161621094,0.4656040798547783
17554656478_22dea58ed2_z.jpg,yolov8n,car,0,1,640,419,0,0,0
6924362656_d86bedc2e4_z.jpg,aggregated,cat,1,2,640,480,578.0,438.0,0.8241015625
6924362656_d86bedc2e4_z.jpg,yolov5s,cat,1,1,640,480,604.4698181152344,415.89434814453125,0.8183449901630169
6924362656_d86bedc2e4_z.jpg,yolov8n,cat,1,1,640,480,578.0,438.0,0.8241015625
144429519_9567ff4044_z.jpg,aggregated,car,1,1,640,425,579.5969848632812,225.67791748046875,0.4808905901540591
144429519_9567ff4044_z.jpg,yolov5s,car,1,1,640,425,579.5969848632812,225.67791748046875,0.4808905901540591
144429519_9567ff4044_z.jpg,yolov8n,car,1,1,640,425,571.0,224.0,0.4702352941176471
2177634493_51ca0597e2_z.jpg,aggregated,dog,0,2,640,640,0,0,0
2177634493_51ca0597e2_z.jpg,yolov5s,dog,0,1,640,640,0,0,0
2177634493_51ca0597e2_z.jpg,yolov8n,dog,0,1,640,640,0,0,0
3844809782_aa1ce17781_z.jpg,aggregated,cat,1,4,640,480,397.0,465.0,0.600927734375
3844809782_aa1ce17781_z.jpg,yolov5s,cat,1,2,640,480,592.5466003417969,474.8127746582031,0.9158486179120245
3844809782_aa1ce17781_z.jpg,yolov8n,cat,1,2,640,480,397.0,465.0,0.600927734375
4991188769_8642331e2c_z.jpg,aggregated,cat,1,3,640,448,576.0,425.0,0.8537946428571429
4991188769_8642331e2c_z.jpg,yolov5s,cat,1,2,640,448,603.1306762695312,411.9082794189453,0.8664708395890329
4991188769_8642331e2c_z.jpg,yolov8n,cat,1,1,640,448,576.0,425.0,0.8537946428571429
82706249_bf54b24c4e_z.jpg,aggregated,car,1,3,639,257,572.0,209.0,0.7279613696010911
82706249_bf54b24c4e_z.jpg,yolov5s,car,1,2,639,257,582.1910953521729,200.53903198242188,0.7109359754158103
82706249_bf54b24c4e_z.jpg,yolov8n,car,1,2,639,257,572.0,209.0,0.7279613696010911
20795376805_7d3aabfce1_z.jpg,aggregated,car,1,1,640,400,394.04888916015625,194.97061157226562,0.3001091910504983
20795376805_7d3aabfce1_z.jpg,yolov5s,car,1,1,640,400,394.04888916015625,194.97061157226562,0.3001091910504983
20795376805_7d3aabfce1_z.jpg,yolov8n,car,0,1,640,400,0,0,0
14409775264_5b589b56b4_z.jpg,aggregated,dog,1,5,640,480,435.35792541503906,414.57252502441406,0.5875242006142685
14409775264_5b589b56b4_z.jpg,yolov5s,dog,1,3,640,480,435.35792541503906,414.57252502441406,0.5875242006142685
14409775264_5b589b56b4_z.jpg,yolov8n,dog,0,2,640,480,0,0,0
2230295891_a68077f047_z.jpg,aggregated,cat,1,5,640,430,631.0,363.0,0.8323146802325582
2230295891_a68077f047_z.jpg,yolov5s,cat,1,2,640,430,256.7921142578125,308.4586944580078,0.2878261639210626
2230295891_a68077f047_z.jpg,yolov8n,cat,1,3,640,430,631.0,363.0,0.8323146802325582
2787764752_0277f5bbb2_z.jpg,aggregated,dog,0,2,640,480,0,0,0
2787764752_0277f5bbb2_z.jpg,yolov5s,dog,0,1,640,480,0,0,0
2787764752_0277f5bbb2_z.jpg,yolov8n,dog,0,1,640,480,0,0,0
3715997008_28a251eba7_z.jpg,aggregated,bicycle,0,4,640,425,0,0,0
3715997008_28a251eba7_z.jpg,yolov5s,bicycle,0,2,640,425,0,0,0
3715997008_28a251eba7_z.jpg,yolov8n,bicycle,0,2,640,425,0,0,0
4484760806_dc814d2ce2_z.jpg,aggregated,bicycle,1,4,425,640,341.0,269.0,0.3372389705882353
4484760806_dc814d2ce2_z.jpg,yolov5s,bicycle,1,2,425,640,346.0387268066406,305.0682067871094,0.3881081392124864
4484760806_dc814d2ce2_z.jpg,yolov8n,bicycle,1,2,425,640,341.0,269.0,0.3372389705882353
5506132265_d6d43548eb_z.jpg,aggregated,bicycle,1,3,640,427,542.0,402.0,0.7972921545667447
5506132265_d6d43548eb_z.jpg,yolov5s,bicycle,0,1,640,427,0,0,0
5506132265_d6d43548eb_z.jpg,yolov8n,bicycle,1,2,640,427,542.0,402.0,0.7972921545667447
5436402112_3aee3141a7_z.jpg,aggregated,cat,1,2,640,518,292.0,457.0,0.40252171814671817
5436402112_3aee3141a7_z.jpg,yolov5s,cat,1,1,640,518,275.2127380371094,463.3282165527344,0.3846338896215274
5436402112_3aee3141a7_z.jpg,yolov8n,cat,1,1,640,518,292.0,457.0,0.40252171814671817
3291298501_9a8eed3fa0_z.jpg,aggregated,dog,1,2,640,427,481.5001983642578,346.6683807373047,0.6108053794336514
3291298501_9a8eed3fa0_z.jpg,yolov5s,dog,1,1,640,427,481.5001983642578,346.6683807373047,0.6108053794336514
3291298501_9a8eed3fa0_z.jpg,yolov8n,dog,0,1,640,427,0,0,0
3703720579_4a2cf4af15_z.jpg,aggregated,cat,1,1,640,478,289.0,355.0,0.3353654550209205
3703720579_4a2cf4af15_z.jpg,yolov5s,cat,1,1,640,478,295.02073669433594,354.01031494140625,0.34139769845517637
3703720579_4a2cf4af15_z.jpg,yolov8n,cat,1,1,640,478,289.0,355.0,0.3353654550209205
5605719660_5bed05cca3_z.jpg,aggregated,person,1,4,640,425,250.0,405.0,0.37224264705882354
5605719660_5bed05cca3_z.jpg,yolov5s,person,1,2,640,425,263.6063537597656,401.304931640625,0.38892106535146015
5605719660_5bed05cca3_z.jpg,yolov8n,person,1,2,640,425,250.0,405.0,0.37224264705882354
2814480856_385049d567_z.jpg,aggregated,dog,1,2,640,480,382.6063537597656,374.3960876464844,0.46629662095163743
2814480856_385049d567_z.jpg,yolov5s,dog,1,1,640,480,382.6063537597656,374.3960876464844,0.46629662095163743
2814480856_385049d567_z.jpg,yolov8n,dog,0,1,640,480,0,0,0
204668081_9bb000df17_z.jpg,aggregated,dog,1,2,640,550,388.0,375.0,0.4133522727272727
204668081_9bb000df17_z.jpg,yolov5s,dog,0,1,640,550,0,0,0
204668081_9bb000df17_z.jpg,yolov8n,dog,1,1,640,550,388.0,375.0,0.4133522727272727
541124874_7247349bb7_z.jpg,aggregated,bicycle,1,23,427,640,87.0,119.0,0.03788422131147541
541124874_7247349bb7_z.jpg,yolov5s,bicycle,1,11,427,640,84.8126220703125,100.82623291015625,0.031291485606639295
541124874_7247349bb7_z.jpg,yolov8n,bicycle,1,18,427,640,87.0,119.0,0.03788422131147541
5425389979_390e3f3881_z.jpg,aggregated,person,1,22,640,456,76.0,130.0,0.033854166666666664
5425389979_390e3f3881_z.jpg,yolov5s,person,1,20,640,456,73.1904296875,133.14791870117188,0.03339210999772165
5425389979_390e3f3881_z.jpg,yolov8n,person,1,20,640,456,78.0,127.0,0.03394325657894737
4380790081_1cbcb573ec_z.jpg,aggregated,person,1,2,640,421,570.0,378.0,0.7996585510688836
4380790081_1cbcb573ec_z.jpg,yolov5s,person,1,1,640,421,551.20849609375,381.4807891845703,0.7804166125856736
4380790081_1cbcb573ec_z.jpg,yolov8n,person,1,1,640,421,570.0,378.0,0.7996585510688836
4901520304_aa5c10705e_z.jpg,aggregated,person,1,2,640,480,628.0,479.0,0.9792057291666667
4901520304_aa5c10705e_z.jpg,yolov5s,person,1,1,640,480,619.405517578125,475.0652618408203,0.9578712382613958
4901520304_aa5c10705e_z.jpg,yolov8n,person,1,2,640,480,628.0,479.0,0.9792057291666667
3462334590_2b8f39c540_z.jpg,aggregated,dog,1,11,639,548,115.0,123.0,0.04039443473493026
3462334590_2b8f39c540_z.jpg,yolov5s,dog,1,6,639,548,114.51974487304688,123.54620361328125,0.040404371902454994
3462334590_2b8f39c540_z.jpg,yolov8n,dog,1,6,639,548,115.0,123.0,0.04039443473493026
5007439610_5bb351fc1f_z.jpg,aggregated,car,1,1,640,480,209.87506103515625,146.04380798339844,0.09977523800235152
5007439610_5bb351fc1f_z.jpg,yolov5s,car,1,1,640,480,209.87506103515625,146.04380798339844,0.09977523800235152
5007439610_5bb351fc1f_z.jpg,yolov8n,car,1,1,640,480,211.0,148.0,0.10165364583333333
19309035192_8666b8c4e2_z.jpg,aggregated,dog,1,3,640,480,396.9359130859375,355.81378173828125,0.45975022247019903
19309035192_8666b8c4e2_z.jpg,yolov5s,dog,1,2,640,480,396.9359130859375,355.81378173828125,0.45975022247019903
19309035192_8666b8c4e2_z.jpg,yolov8n,dog,0,1,640,480,0,0,0
2136213674_4e484d88e3_z.jpg,aggregated,bicycle,1,8,480,640,344.0,289.0,0.32361979166666666
2136213674_4e484d88e3_z.jpg,yolov5s,bicycle,1,4,480,640,319.630615234375,385.49993896484375,0.40109890190152026
2136213674_4e484d88e3_z.jpg,yolov8n,bicycle,1,5,480,640,136.0,101.0,0.04471354166666667
5816846412_7b6fa97da0_z.jpg,aggregated,bicycle,1,4,640,427,452.0,396.0,0.654976580796253
5816846412_7b6fa97da0_z.jpg,yolov5s,bicycle,1,2,640,427,78.8558349609375,85.9806137084961,0.024809986403824973
5816846412_7b6fa97da0_z.jpg,yolov8n,bicycle,1,3,640,427,452.0,396.0,0.654976580796253
7417962302_a50fc8eb6b_z.jpg,aggregated,bicycle,1,9,640,425,36.0,95.0,0.012573529411764706
7417962302_a50fc8eb6b_z.jpg,yolov5s,bicycle,1,6,640,425,37.432485580444336,63.15180969238281,0.00869091619738634
7417962302_a50fc8eb6b_z.jpg,yolov8n,bicycle,1,7,640,425,36.0,95.0,0.012573529411764706
2296897953_08627d83a0_z.jpg,aggregated,dog,1,3,480,640,442.0668029785156,640.0,0.9209725062052408
2296897953_08627d83a0_z.jpg,yolov5s,dog,1,2,480,640,442.0668029785156,640.0,0.9209725062052408
2296897953_08627d83a0_z.jpg,yolov8n,dog,1,2,480,640,433.0,635.0,0.8950358072916667
3812603979_2102c37672_z.jpg,aggregated,dog,0,1,640,426,0,0,0
3812603979_2102c37672_z.jpg,yolov5s,dog,1,1,640,426,531.3732299804688,400.9376678466797,0.7814243822789265
3812603979_2102c37672_z.jpg,yolov8n,dog,0,1,640,426,0,0,0
8874948232_195679aa4e_z.jpg,aggregated,person,1,9,640,427,311.0,343.0,0.390343237704918
8874948232_195679aa4e_z.jpg,yolov5s,person,1,8,640,427,117.7752685546875,140.9779052734375,0.06075713793126609
8874948232_195679aa4e_z.jpg,yolov8n,person,1,8,640,427,311.0,343.0,0.390343237704918
2918687630_5108e3e2ab_z.jpg,aggregated,car,0,1,640,427,0,0,0
2918687630_5108e3e2ab_z.jpg,yolov8n,car,0,1,640,427,0,0,0
4349979920_189df35e15_z.jpg,aggregated,bicycle,1,4,640,480,510.0,286.0,0.4748046875
4349979920_189df35e15_z.jpg,yolov5s,bicycle,1,3,640,480,507.26568603515625,259.21192932128906,0.4280251209494145
4349979920_189df35e15_z.jpg,yolov8n,bicycle,1,1,640,480,510.0,286.0,0.4748046875
9549882142_c59c04bac0_z.jpg,aggregated,car,1,10,600,379,236.0,231.0,0.23973614775725594
9549882142_c59c04bac0_z.jpg,yolov5s,car,1,6,600,379,77.9814453125,193.01409149169922,0.0661896122260414
9549882142_c59c04bac0_z.jpg,yolov8n,car,1,6,600,379,167.0,188.0,0.1380650835532102
2768961204_712996d2bd_z.jpg,aggregated,person,1,3,355,639,212.69932556152344,484.69248962402344,0.4544678773954263
2768961204_712996d2bd_z.jpg,yolov5s,person,1,2,355,639,212.69932556152344,484.69248962402344,0.4544678773954263
2768961204_712996d2bd_z.jpg,yolov8n,person,1,2,355,639,214.0,489.0,0.4613105865238379
7019541657_00e6c7a645_z.jpg,aggregated,cat,1,1,640,419,366.0,368.0,0.5022673031026254
7019541657_00e6c7a645_z.jpg,yolov5s,cat,1,1,640,419,371.3822784423828,377.26678466796875,0.5224873138075107
